categorysource,measuregas,unit,party,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
4F31,EMN2O,Gg,ES,0.112330013,0.081248078,0.081248078,0.081248078,0.081248078,0.081248078,0.081248078,0.06856747,0.065930596,0.070988399,0.031888729,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F31,EMN2O,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,FR,0.002725233,0.002832859,0.003028531,0.002682078,0.002702282,0.002790547,0.002843441,0.00275858,0.00266516,0.002771016,0.002752548,0.00253388,0.002354467,0.002106587,0.001960293,0.001742388,0.001759147,0.001756537,0.001729573,0.001798372,0.001773092,0.001789693,0.001739811
4F31,EMN2O,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,GR,0.000719455,0.00076997,0.000795491,0.000755437,0.000753633,0.000792424,0.000777724,0.000711305,0.000749377,0.000741662,0.000665181,0.00072563,0.000664113,0.0006058,0.000629842,0.000616561,0.000659133,0.000700125,0.000687954,0.000700989,0.00068148,0.000721343,0.000734922
4F31,EMN2O,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,PL,0.01721807,0.013768577,0.011089589,0.017197682,0.010933117,0.011802247,0.012905137,0.00985109,0.012303905,0.009448531,0.011489777,0.009188692,0.007360816,0.006510653,0.006637727,0.004916536,0.00425888,0.005590788,0.004960633,0.004600747,0.003882399,0.004438988,0.004286975
4F31,EMN2O,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,RO,0.005607681,0.003296648,0.004579703,0.006528814,0.005187138,0.005315993,0.006321934,0.005643651,0.005842728,0.006965744,0.006107928,0.007036054,0.007177892,0.00694825,0.007446475,0.006581079,0.007069222,0.006534987,0.006423401,0.00704824,0.005780618,0.007176021,0.004339425
4F31,EMN2O,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,BG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4F31,IEFCH4,kg/tdm,CY,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333
4F31,IEFCH4,kg/tdm,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,EE,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,2.113,-999,-999,-999,-999,-999,
4F31,IEFCH4,kg/tdm,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,ES,2.817333329,2.817333341,2.817333341,2.817333341,2.817333341,2.817333341,2.817333341,2.817333323,2.817333328,2.817333329,2.817333336,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F31,IEFCH4,kg/tdm,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,FR,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4F31,IEFCH4,kg/tdm,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,GR,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333
4F31,IEFCH4,kg/tdm,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,PL,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333
4F31,IEFCH4,kg/tdm,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,RO,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333,2.817333333
4F31,IEFCH4,kg/tdm,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFCH4,kg/tdm,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,BG,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487,0.257690487
4F31,IEFN2O,kg/tdm,CY,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346,0.0511346
4F31,IEFN2O,kg/tdm,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,EE,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,-999,-999,-999,-999,-999,
4F31,IEFN2O,kg/tdm,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,ES,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F31,IEFN2O,kg/tdm,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,FR,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
4F31,IEFN2O,kg/tdm,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,GR,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729
4F31,IEFN2O,kg/tdm,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,PL,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328,0.2231328
4F31,IEFN2O,kg/tdm,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,RO,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729,0.069729
4F31,IEFN2O,kg/tdm,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,IEFN2O,kg/tdm,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,EE,0.002939903,0.002714517,0.000971905,0.001091194,0.001189044,0.001323726,0.000993894,0.000806989,0.000531579,0.000321036,0.000272111,0.000198449,4.01296E-05,3.95798E-05,3.68312E-05,1.70413E-05,1.09944E-05,-999,-999,-999,-999,-999,
4F32,EMCH4,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F32,EMCH4,Gg,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,GR,0.027166371,0.025286885,0.032328618,0.029422353,0.025047383,0.024862531,0.023123598,0.027592543,0.021452664,0.023857271,0.029643287,0.028249959,0.026509629,0.021538411,0.021582594,0.025149255,0.017560402,0.008325996,0.00833485,0.013410793,0.01002388,0.010013856,0.010003842
4F32,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,EE,0.000230456,0.000212788,7.61867E-05,8.55376E-05,9.3208E-05,0.000103766,7.79103E-05,6.32591E-05,4.167E-05,2.51657E-05,2.13305E-05,1.55562E-05,3.14572E-06,3.10262E-06,2.88716E-06,1.33585E-06,8.6184E-07,-999,-999,-999,-999,-999,
4F32,EMN2O,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F32,EMN2O,Gg,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,GR,0.000672368,0.00062585,0.000800133,0.000728203,0.000619923,0.000615348,0.000572309,0.000682915,0.000530953,0.000590467,0.000733671,0.000699186,0.000656113,0.000533076,0.000534169,0.000622444,0.00043462,0.000206068,0.000206288,0.000331917,0.000248091,0.000247843,0.000247595
4F32,EMN2O,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F32,EMN2O,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,AT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,BG,0.012618698,0.014510133,0.016511471,0.010412424,0.014497856,0.018917288,0.009313354,0.013508283,0.013948599,0.016515028,0.011592033,0.015509038,0.018291281,0.01312824,0.0167139,0.010948384,0.011257218,0.008710734,0.01029523,0.006754768,0.007325138,0.006774276,0.004412462
4F3,EMCH4,Gg,CY,0.021211562,0.019815143,0.020809162,0.020435668,0.013349934,0.019749024,0.020812205,0.007129473,0.01155482,0.012899231,0.008899956,0.008744017,0.010166488,0.00824387,0.008011482,0.008700278,0.006789069,0.007688573,0.005248692,0.005020488,0.003742546,0.005046001,0.003870888
4F3,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,DK,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,EE,0.024097836,0.022982456,0.023875599,0.019527795,0.020460872,0.01971925,0.01811604,0.015782876,0.01137241,0.01413993,0.016418685,0.011942968,0.007259363,0.008405538,0.005736226,0.007198621,0.005234584,-999,-999,-999,-999,-999,
4F3,EMCH4,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F3,EMCH4,Gg,ES,2.61546355,1.89175967,1.89175967,1.89175967,1.89175967,1.89175967,1.89175967,1.59650758,1.53511128,1.65287589,0.742489088,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F3,EMCH4,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,FR,0.051098114,0.053116105,0.05678495,0.050288958,0.050667786,0.052322747,0.053314523,0.051723384,0.049971741,0.051956558,0.051610273,0.047510243,0.044146253,0.039498512,0.036755494,0.032669773,0.032984007,0.03293506,0.032429488,0.033719481,0.033245481,0.033556748,0.032621462
4F3,EMCH4,Gg,GB,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,GR,0.05623524,0.056396781,0.06446966,0.059945064,0.055497191,0.056879643,0.054546802,0.056332129,0.051730527,0.053823408,0.056519298,0.057568331,0.053342494,0.046015176,0.047030747,0.050060825,0.044192022,0.036613859,0.036130979,0.041733587,0.037558434,0.039159018,0.039697667
4F3,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,IT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,MT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,PL,0.217399879,0.173845666,0.140020058,0.217142445,0.138044403,0.149018269,0.162943643,0.124382449,0.155352338,0.119299628,0.145072945,0.116018843,0.092939601,0.082205209,0.08380968,0.062077475,0.053773737,0.070590752,0.06263425,0.058090244,0.049020191,0.056047823,0.054128476
4F3,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,RO,0.226572983,0.133197894,0.18503852,0.263790459,0.209581347,0.214787593,0.25543166,0.228026323,0.236069831,0.281444185,0.246784954,0.284285003,0.290015857,0.280737359,0.300867679,0.265902189,0.285625114,0.26403989,0.259531366,0.284777392,0.233560306,0.289940253,0.175330293
4F3,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMN2O,Gg,AT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMN2O,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F3,EMN2O,Gg,BG,0.000541953,0.000623187,0.000709141,0.000447197,0.00062266,0.000812468,0.000399994,0.000580159,0.00059907,0.000709294,0.000497859,0.000666089,0.000785582,0.000563837,0.000717835,0.000470216,0.00048348,0.000374112,0.000442164,0.000290107,0.000314603,0.000290944,0.000189508
